organism,tissue_general,tissue,assay,dataset_id,collection_id,dataset_title,collection_doi,cell_type,count
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,inhibitory motor neuron,6
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,interneuron,4
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,keratinocyte,1556
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,macrophage,23
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mesenchymal cell,2
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mesodermal cell,128
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,monocyte,3
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,motor neuron,101
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,muscle cell,133
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,myofibroblast cell,10
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD4-positive, alpha-beta T cell",2
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD8-positive, alpha-beta T cell",6
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,neuroblast (sensu Vertebrata),6
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,neutrophil progenitor cell,1
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,regulatory T cell,3
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,smooth muscle cell,49
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vascular associated smooth muscle cell,21
Homo sapiens,esophagus,esophagus,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vein endothelial cell,41
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-negative, CD56-bright natural killer cell, human",52
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-positive, CD56-dim natural killer cell, human",100
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD4-positive, alpha-beta memory T cell",325
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD8-positive, alpha-beta memory T cell",225
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgA plasma cell,27
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgG plasma cell,169
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgM plasma cell,7
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,Langerhans cell,4
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T follicular helper cell,133
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T-helper 17 cell,186
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,TREM2-positive macrophage,131
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,basal cell,559
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,capillary endothelial cell,2098
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,conventional dendritic cell,599
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling T cell,23
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"dendritic cell, human",41
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"effector memory CD8-positive, alpha-beta T cell",316
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell,114
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell of artery,1631
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell of lymphatic vessel,955
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,enteroglial cell,3
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,epithelial cell,208
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,erythrocyte,2
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblast,4272
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblast of gingiva,2425
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,fibroblastic reticular cell,5
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,follicular dendritic cell,1
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gamma-delta T cell,108
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gastrointestinal tract (lamina propria) macrophage,2079
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,germinal center B cell,1
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,group 3 innate lymphoid cell,62
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,keratinocyte,326
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,macrophage,351
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mast cell,506
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,melanocyte,88
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,memory B cell,229
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,monocyte,252
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mucosal invariant T cell,38
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,myofibroblast cell,6
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,naive B cell,90
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD4-positive, alpha-beta T cell",322
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD8-positive, alpha-beta T cell",36
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,pericyte,759
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,plasmablast,5
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"plasmacytoid dendritic cell, human",213
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,regulatory T cell,228
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vascular associated smooth muscle cell,1127
Homo sapiens,mucosa,gingiva,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,vein endothelial cell,7338
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,BEST4+ enterocyte,120
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-negative, CD56-bright natural killer cell, human",3
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-positive, CD56-dim natural killer cell, human",222
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD4-positive, alpha-beta memory T cell",32
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD8-positive, alpha-beta memory T cell",819
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T follicular helper cell,8
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T-helper 17 cell,488
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling T cell,44
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"effector memory CD8-positive, alpha-beta T cell",173
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,enterocyte,5469
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,enteroendocrine cell,84
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,foveolar cell of stomach,2
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,gamma-delta T cell,80
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,intestinal crypt stem cell,325
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,intestine goblet cell,1245
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mast cell,2
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,monocyte,2
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,mucosal invariant T cell,4
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD4-positive, alpha-beta T cell",60
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"naive thymus-derived CD8-positive, alpha-beta T cell",6
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,paneth cell,21
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,regulatory T cell,67
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,transit amplifying cell,869
Homo sapiens,small intestine,ileal epithelium,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,tuft cell of small intestine,10
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,BEST4+ enterocyte,313
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-negative, CD56-bright natural killer cell, human",1565
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD16-positive, CD56-dim natural killer cell, human",231
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD4-positive, alpha-beta memory T cell",7439
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"CD8-positive, alpha-beta memory T cell",6937
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgA plasma cell,7662
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgG plasma cell,3062
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,IgM plasma cell,1169
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,Langerhans cell,35
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,M cell of gut,332
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T follicular helper cell,4571
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,T-helper 17 cell,3903
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,TREM2-positive macrophage,399
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,afferent neuron,394
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,angiogenic pericyte,52
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,capillary endothelial cell,1447
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,colonocyte,1
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,conventional dendritic cell,2030
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,cycling T cell,522
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"dendritic cell, human",335
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,"effector memory CD8-positive, alpha-beta T cell",2579
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell,168
Homo sapiens,small intestine,ileum,10x 3' v2,e6aaf5a4-16e9-4ea6-9733-4eafd4e473d3,f11cb29c-b546-4738-9bd8-66ea621a7bd5,Extended - All genes,10.1038/s41586-024-07571-1,endothelial cell of artery,778
